order_id,order_date,delivery_date,customer_id,product_name,category,region,city,quantity,unit_price,discount,revenue,profit,payment_method,order_status,delivery_days
ORD-100170,2024-02-13,2024-02-21,CUST-9835,Jeans,Clothing,West,Ahmedabad,4,4965.43,0.16,16683.84,6229.68,Credit Card,Delivered,8
ORD-100171,2023-04-02,2023-04-04,CUST-5888,Moisturizer,Beauty,North,Jaipur,4,2978.26,0.19,9649.56,4303.84,Net Banking,Delivered,2
ORD-100172,2023-07-19,2023-07-24,CUST-1527,Kajal,Beauty,West,Nagpur,2,1198.9,0.09,2182.0,823.29,Net Banking,Delivered,5
ORD-100173,2022-04-10,2022-04-15,CUST-7590,Yoga Mat,Sports & Fitness,South,Bangalore,5,858.45,0.01,4249.33,997.65,Net Banking,Delivered,5
ORD-100174,2023-10-16,2023-10-23,CUST-5944,Leggings,Clothing,South,Chennai,3,957.64,0.08,2643.09,986.65,Credit Card,Delivered,7
ORD-100175,2022-12-25,2023-01-02,CUST-9120,Kajal,Beauty,South,Kochi,1,970.45,0.19,786.06,331.32,UPI,Cancelled,8
ORD-100176,2024-08-27,2024-09-01,CUST-5927,Wall Clock,Home & Kitchen,East,Guwahati,3,5424.72,0.13,14158.52,3971.39,Credit Card,Delivered,5
ORD-100177,2023-11-08,2023-11-11,CUST-7079,Python Crash Course,Books,West,Surat,2,600.56,0.14,1032.96,-99.41,UPI,Returned,3
ORD-100178,2023-01-21,2023-01-31,CUST-8854,Cricket Bat,Sports & Fitness,North,Lucknow,5,3895.25,0.21,15386.24,4036.77,Credit Card,Delivered,10
ORD-100179,2023-05-12,2023-05-17,CUST-4921,Bedsheet Set,Home & Kitchen,North,Jaipur,1,12194.64,0.26,9024.03,-759.33,COD,Returned,5
ORD-100180,2024-10-15,2024-10-24,CUST-8692,Bedsheet Set,Home & Kitchen,West,Surat,3,7029.72,0.11,18769.35,4434.83,Debit Card,Delivered,9
ORD-100181,2024-05-05,2024-05-11,CUST-4214,Casual Sneakers,Clothing,East,Guwahati,2,513.86,0.26,760.51,188.05,Debit Card,Delivered,6
ORD-100182,2024-10-01,2024-10-10,CUST-6770,Winter Jacket,Clothing,South,Kochi,3,2887.02,0.09,7881.56,2837.54,Credit Card,Delivered,9
ORD-100183,2024-12-09,2024-12-11,CUST-1794,Leggings,Clothing,West,Pune,5,4608.43,0.35,14977.4,5676.63,UPI,Delivered,2
ORD-100184,2022-05-04,2022-05-13,CUST-1257,Rich Dad Poor Dad,Books,South,Chennai,1,735.45,0.08,676.61,-71.65,UPI,Returned,9
ORD-100185,2024-10-25,2024-11-02,CUST-2753,Skipping Rope,Sports & Fitness,West,Mumbai,3,362.92,0.19,881.9,179.62,UPI,Delivered,8
ORD-100186,2024-03-23,2024-03-26,CUST-7652,Resistance Bands,Sports & Fitness,South,Bangalore,3,6272.85,0.29,13361.17,2695.38,Net Banking,Delivered,3
ORD-100187,2022-03-06,2022-03-09,CUST-7213,Cricket Bat,Sports & Fitness,South,Hyderabad,1,6902.61,0.23,5315.01,-415.88,Net Banking,Returned,3
ORD-100188,2023-11-10,2023-11-13,CUST-1697,Gym Gloves,Sports & Fitness,North,Delhi,1,7086.88,0.17,5882.11,1284.6,Credit Card,Cancelled,3
ORD-100189,2022-03-09,2022-03-13,CUST-1256,Ethnic Dress,Clothing,West,Ahmedabad,1,517.84,0.24,393.56,111.87,Credit Card,Delivered,4
ORD-100190,2024-03-07,2024-03-17,CUST-7288,Resistance Bands,Sports & Fitness,West,Mumbai,5,3131.91,0.08,14406.79,3723.65,Credit Card,Delivered,10
ORD-100191,2024-03-23,2024-03-30,CUST-5478,Sunscreen SPF50,Beauty,East,Kolkata,2,382.29,0.29,542.85,204.28,Net Banking,Delivered,7
ORD-100192,2024-02-18,2024-02-21,CUST-5839,Wings of Fire,Books,East,Ranchi,4,946.03,0.07,3519.23,1315.28,Credit Card,Cancelled,3
ORD-100193,2022-08-07,2022-08-10,CUST-6050,Sunscreen SPF50,Beauty,North,Lucknow,2,546.24,0.26,808.44,300.74,Net Banking,Delivered,3
ORD-100194,2024-04-15,2024-04-18,CUST-2468,Bedsheet Set,Home & Kitchen,North,Jaipur,4,1316.4,0.16,4423.1,1141.74,Debit Card,Delivered,3
ORD-100195,2023-05-13,2023-05-23,CUST-7237,Dumbbells Set,Sports & Fitness,East,Guwahati,4,319.94,0.14,1100.59,201.93,Credit Card,Delivered,10
ORD-100196,2023-09-06,2023-09-15,CUST-6916,Sports Shoes,Clothing,East,Patna,1,2616.68,0.06,2459.68,697.65,Debit Card,Delivered,9
ORD-100197,2024-02-18,2024-02-25,CUST-6484,Formal Shirt,Clothing,South,Kochi,3,801.77,0.0,2405.31,-216.76,Net Banking,Returned,7
ORD-100198,2024-03-26,2024-04-02,CUST-9044,Face Wash,Beauty,South,Hyderabad,2,1028.93,0.17,1708.02,592.64,COD,Delivered,7
ORD-100199,2023-02-14,2023-02-24,CUST-1440,Casual Sneakers,Clothing,West,Ahmedabad,4,4136.52,0.13,14395.09,5405.2,Net Banking,Delivered,10
ORD-100200,2024-04-17,2024-04-26,CUST-5961,Lipstick,Beauty,West,Ahmedabad,1,2509.72,0.29,1781.9,816.5,Credit Card,Delivered,9
ORD-100201,2024-11-03,2024-11-11,CUST-1602,Blender,Home & Kitchen,West,Surat,5,1145.75,0.17,4754.86,1145.4,Debit Card,Cancelled,8
ORD-100202,2024-03-29,2024-04-05,CUST-2735,Kajal,Beauty,North,Delhi,3,2328.97,0.06,6567.7,-837.94,UPI,Returned,7
ORD-100203,2024-07-01,2024-07-08,CUST-8586,Sony Headphones,Electronics,South,Coimbatore,5,67468.92,0.2,269875.68,-9036.35,COD,Returned,7
ORD-100204,2022-06-25,2022-06-28,CUST-6707,Kajal,Beauty,South,Hyderabad,4,2992.34,0.04,11490.59,4479.9,Debit Card,Delivered,3
ORD-100205,2024-07-15,2024-07-22,CUST-5919,LED Bulb Pack,Home & Kitchen,South,Coimbatore,4,6380.45,0.03,24756.15,6854.07,UPI,Delivered,7
ORD-100206,2024-11-22,2024-11-26,CUST-3623,Sunscreen SPF50,Beauty,North,Lucknow,2,1978.11,0.33,2650.67,1188.26,Debit Card,Cancelled,4
ORD-100207,2024-03-21,2024-03-23,CUST-4232,Protein Powder,Sports & Fitness,West,Pune,2,8017.01,0.07,14911.64,3589.69,Net Banking,Cancelled,2
ORD-100208,2022-05-09,2022-05-12,CUST-4063,Protein Powder,Sports & Fitness,West,Mumbai,2,7105.41,0.1,12789.74,3138.29,Debit Card,Cancelled,3
ORD-100209,2024-03-06,2024-03-14,CUST-2871,Coffee Maker,Home & Kitchen,West,Mumbai,4,3557.12,0.18,11667.35,3121.95,Debit Card,Cancelled,8
ORD-100210,2022-08-30,2022-09-04,CUST-2916,LED Bulb Pack,Home & Kitchen,South,Hyderabad,5,11958.14,0.03,57996.98,12237.49,Credit Card,Delivered,5
ORD-100211,2022-12-21,2022-12-31,CUST-9022,Blender,Home & Kitchen,West,Surat,5,7833.25,0.13,34074.64,7387.53,Debit Card,Delivered,10
ORD-100212,2023-02-04,2023-02-12,CUST-9281,Jeans,Clothing,East,Guwahati,3,3210.23,0.33,6452.56,2018.65,Net Banking,Cancelled,8
ORD-100213,2023-03-28,2023-04-03,CUST-5503,SQL Cookbook,Books,West,Surat,1,538.83,0.2,431.06,175.59,Credit Card,Delivered,6
ORD-100214,2022-08-22,2022-08-28,CUST-7010,Football,Sports & Fitness,South,Kochi,4,5742.37,0.19,18605.28,3466.56,COD,Cancelled,6
ORD-100215,2024-07-10,2024-07-16,CUST-2425,Canon Camera,Electronics,South,Kochi,2,10114.06,0.1,18205.31,2402.5,Net Banking,Delivered,6
ORD-100216,2022-10-13,2022-10-18,CUST-1972,Dell Laptop,Electronics,South,Coimbatore,5,62331.89,0.22,243094.37,22356.69,COD,Delivered,5
ORD-100217,2023-07-02,2023-07-12,CUST-3221,Water Bottle,Home & Kitchen,East,Ranchi,3,7095.24,0.34,14048.58,3213.97,Net Banking,Delivered,10
ORD-100218,2024-03-15,2024-03-24,CUST-5402,Sony Headphones,Electronics,South,Bangalore,3,23220.27,0.29,49459.18,5962.34,Net Banking,Delivered,9
ORD-100219,2024-07-20,2024-07-29,CUST-1040,SQL Cookbook,Books,North,Delhi,3,461.57,0.24,1052.38,442.39,UPI,Delivered,9
ORD-100220,2023-03-10,2023-03-19,CUST-6289,Conditioner,Beauty,East,Kolkata,4,2406.47,0.08,8855.81,3474.45,Debit Card,Delivered,9
ORD-100221,2022-04-05,2022-04-08,CUST-1266,Water Bottle,Home & Kitchen,South,Coimbatore,3,11110.01,0.31,22997.72,-1941.28,UPI,Returned,3
ORD-100222,2022-09-28,2022-10-04,CUST-5489,Formal Shirt,Clothing,West,Mumbai,4,4960.64,0.07,18453.58,6300.11,UPI,Delivered,6
ORD-100223,2023-04-25,2023-05-03,CUST-2559,Moisturizer,Beauty,East,Kolkata,2,1177.35,0.02,2307.61,986.75,UPI,Delivered,8
ORD-100224,2023-12-05,2023-12-08,CUST-3165,Formal Shirt,Clothing,North,Jaipur,5,3089.29,0.24,11739.3,-867.42,Net Banking,Returned,3
ORD-100225,2023-09-05,2023-09-09,CUST-3181,Dell Laptop,Electronics,West,Mumbai,1,66036.94,0.04,63395.46,-1933.11,Credit Card,Returned,4
ORD-100226,2022-11-07,2022-11-15,CUST-8248,HP Printer,Electronics,North,Agra,4,58850.8,0.12,207154.82,19519.51,Credit Card,Cancelled,8
ORD-100227,2022-10-14,2022-10-19,CUST-2380,Samsung Galaxy S23,Electronics,South,Chennai,4,53471.08,0.12,188218.2,19689.63,Credit Card,Delivered,5
ORD-100228,2023-01-22,2023-01-30,CUST-1894,Cycling Helmet,Sports & Fitness,East,Kolkata,3,8508.34,0.07,23738.27,5594.94,Credit Card,Delivered,8
ORD-100229,2022-01-25,2022-02-01,CUST-3162,The Alchemist,Books,North,Jaipur,5,548.62,0.02,2688.24,1134.96,Net Banking,Delivered,7
ORD-100230,2022-02-04,2022-02-07,CUST-5295,Protein Powder,Sports & Fitness,East,Ranchi,4,6891.83,0.33,18470.1,4655.14,Credit Card,Delivered,3
ORD-100231,2024-04-03,2024-04-06,CUST-9808,iPhone 14,Electronics,West,Nagpur,5,26496.41,0.27,96711.9,10090.11,COD,Cancelled,3
ORD-100232,2023-11-01,2023-11-09,CUST-2083,Sports Shoes,Clothing,North,Lucknow,2,670.4,0.34,884.93,236.06,Debit Card,Cancelled,8
ORD-100233,2022-04-23,2022-04-29,CUST-2956,Shampoo,Beauty,South,Chennai,4,807.99,0.04,3102.68,1319.3,UPI,Delivered,6
ORD-100234,2023-06-15,2023-06-19,CUST-3079,Hair Oil,Beauty,North,Jaipur,3,1538.6,0.18,3784.96,1725.71,Debit Card,Delivered,4
ORD-100235,2022-06-07,2022-06-16,CUST-9368,Sunscreen SPF50,Beauty,North,Lucknow,3,2439.61,0.18,6001.44,-652.35,Debit Card,Returned,9
ORD-100236,2022-08-25,2022-08-30,CUST-1042,Canon Camera,Electronics,South,Hyderabad,1,14999.59,0.31,10349.72,1204.27,UPI,Cancelled,5
ORD-100237,2022-03-14,2022-03-24,CUST-4678,Dell Laptop,Electronics,North,Chandigarh,2,33392.91,0.06,62778.67,-2450.18,Debit Card,Returned,10
ORD-100238,2022-04-18,2022-04-22,CUST-9450,Winter Jacket,Clothing,East,Patna,5,4181.19,0.13,18188.18,5734.47,UPI,Delivered,4
ORD-100239,2022-01-17,2022-01-24,CUST-5777,Atomic Habits,Books,West,Ahmedabad,3,795.17,0.11,2123.1,782.35,COD,Delivered,7
ORD-100240,2023-05-18,2023-05-22,CUST-7718,Storage Box,Home & Kitchen,South,Kochi,4,4912.9,0.35,12773.54,3613.62,UPI,Delivered,4
ORD-100241,2023-09-22,2023-09-25,CUST-9680,Leggings,Clothing,East,Kolkata,1,4768.65,0.27,3481.11,1036.25,Credit Card,Delivered,3
ORD-100242,2024-11-30,2024-12-08,CUST-8511,SQL Cookbook,Books,North,Jaipur,1,739.49,0.02,724.7,229.76,UPI,Delivered,8
ORD-100243,2022-09-25,2022-09-30,CUST-5276,Dumbbells Set,Sports & Fitness,South,Kochi,5,932.34,0.02,4568.47,1102.12,Debit Card,Delivered,5
ORD-100244,2022-08-12,2022-08-16,CUST-3693,Data Science Handbook,Books,East,Guwahati,1,343.76,0.33,230.32,69.51,Net Banking,Delivered,4
ORD-100245,2022-09-03,2022-09-06,CUST-5984,Data Science Handbook,Books,West,Mumbai,2,581.33,0.16,976.63,345.86,COD,Delivered,3
ORD-100246,2022-04-11,2022-04-17,CUST-3848,Dell Laptop,Electronics,East,Bhubaneswar,2,9116.95,0.34,12034.37,1239.78,UPI,Delivered,6
ORD-100247,2023-04-01,2023-04-05,CUST-7563,SQL Cookbook,Books,South,Chennai,2,514.84,0.04,988.49,286.53,Debit Card,Delivered,4
ORD-100248,2022-09-21,2022-09-24,CUST-3007,Sunscreen SPF50,Beauty,East,Kolkata,1,162.22,0.07,150.86,65.06,UPI,Delivered,3
ORD-100249,2024-05-23,2024-05-27,CUST-4517,Python Crash Course,Books,South,Coimbatore,4,488.84,0.17,1622.95,553.81,Credit Card,Delivered,4
ORD-100250,2024-10-18,2024-10-26,CUST-8848,Bedsheet Set,Home & Kitchen,West,Pune,5,642.51,0.22,2505.79,672.79,UPI,Cancelled,8
ORD-100251,2022-02-09,2022-02-17,CUST-8859,Sony Headphones,Electronics,West,Pune,5,38310.9,0.09,174314.6,22960.05,COD,Delivered,8
ORD-100252,2023-07-30,2023-08-01,CUST-9674,Data Science Handbook,Books,East,Guwahati,1,342.39,0.11,304.73,-28.8,Debit Card,Returned,2
ORD-100253,2022-04-25,2022-04-30,CUST-7363,Cricket Bat,Sports & Fitness,South,Chennai,2,2628.0,0.09,4782.96,1227.44,Debit Card,Cancelled,5
ORD-100254,2023-12-22,2023-12-26,CUST-4084,Jeans,Clothing,South,Coimbatore,3,1793.62,0.32,3658.98,910.9,Net Banking,Cancelled,4
ORD-100255,2024-12-14,2024-12-23,CUST-6435,Football,Sports & Fitness,South,Kochi,1,571.04,0.08,525.36,103.43,COD,Delivered,9
ORD-100256,2022-10-18,2022-10-21,CUST-6978,Jeans,Clothing,East,Bhubaneswar,3,4617.27,0.02,13574.77,3606.54,UPI,Cancelled,3
ORD-100257,2024-06-13,2024-06-22,CUST-3854,Wall Clock,Home & Kitchen,North,Lucknow,2,4061.59,0.34,5361.3,1490.57,COD,Delivered,9
ORD-100258,2023-08-27,2023-08-31,CUST-1029,Face Wash,Beauty,East,Bhubaneswar,2,2029.04,0.13,3530.53,1578.57,COD,Delivered,4
ORD-100259,2024-10-13,2024-10-17,CUST-2274,Zero to One,Books,North,Jaipur,5,641.15,0.08,2949.29,1092.68,Credit Card,Delivered,4
ORD-100260,2023-05-27,2023-05-30,CUST-5205,Curtains,Home & Kitchen,South,Chennai,3,10716.27,0.16,27005.0,6095.13,UPI,Delivered,3
ORD-100261,2024-10-06,2024-10-14,CUST-9946,Face Serum,Beauty,North,Chandigarh,4,1369.84,0.34,3616.38,1714.96,Net Banking,Delivered,8
ORD-100262,2022-08-03,2022-08-06,CUST-3787,Canon Camera,Electronics,South,Bangalore,1,41163.58,0.1,37047.22,3678.73,Net Banking,Delivered,3
ORD-100263,2024-06-02,2024-06-06,CUST-8113,Women's Kurta,Clothing,North,Lucknow,5,3090.94,0.31,10663.74,3664.39,Credit Card,Cancelled,4
ORD-100264,2023-06-28,2023-07-04,CUST-4891,Samsung Galaxy S23,Electronics,East,Bhubaneswar,4,87720.46,0.24,266670.2,31642.51,UPI,Delivered,6
ORD-100265,2024-09-10,2024-09-15,CUST-1421,Realme Watch,Electronics,West,Pune,1,5849.93,0.15,4972.44,487.99,Credit Card,Delivered,5
ORD-100266,2023-06-27,2023-06-30,CUST-7349,Sports Shoes,Clothing,North,Chandigarh,3,4264.71,0.27,9339.71,2904.02,Credit Card,Cancelled,3
ORD-100267,2023-07-05,2023-07-07,CUST-2584,Wall Clock,Home & Kitchen,East,Bhubaneswar,3,5904.92,0.15,15057.55,3395.49,UPI,Delivered,2
ORD-100268,2024-05-07,2024-05-17,CUST-4860,Moisturizer,Beauty,West,Nagpur,1,758.79,0.29,538.74,-74.72,Net Banking,Returned,10
ORD-100269,2022-10-29,2022-11-01,CUST-3832,Air Fryer,Home & Kitchen,West,Mumbai,5,6625.9,0.28,23853.24,-1945.59,Credit Card,Returned,3
ORD-100270,2022-10-30,2022-11-05,CUST-2097,Saree,Clothing,South,Chennai,4,2288.86,0.07,8514.56,3066.6,UPI,Delivered,6
ORD-100271,2022-01-26,2022-02-05,CUST-2843,Deep Work,Books,West,Nagpur,3,392.51,0.18,965.57,-123.61,Net Banking,Returned,10
ORD-100272,2023-12-06,2023-12-14,CUST-7275,Jeans,Clothing,North,Delhi,1,2943.61,0.28,2119.4,776.65,Net Banking,Delivered,8
ORD-100273,2024-04-02,2024-04-04,CUST-6431,Cycling Helmet,Sports & Fitness,West,Mumbai,4,1886.56,0.05,7168.93,-507.27,Credit Card,Returned,2
ORD-100274,2022-07-21,2022-07-26,CUST-5923,Canon Camera,Electronics,East,Patna,3,2799.73,0.11,7475.28,930.35,Net Banking,Delivered,5
ORD-100275,2024-04-13,2024-04-22,CUST-7126,Bedsheet Set,Home & Kitchen,West,Nagpur,2,8462.1,0.15,14385.57,4291.28,UPI,Cancelled,9
ORD-100276,2022-03-01,2022-03-05,CUST-4288,Resistance Bands,Sports & Fitness,North,Lucknow,4,7152.78,0.05,27180.56,7070.47,UPI,Delivered,4
ORD-100277,2024-10-31,2024-11-08,CUST-1500,Men's T-Shirt,Clothing,West,Mumbai,2,4613.75,0.1,8304.75,2992.13,Credit Card,Delivered,8
ORD-100278,2022-12-01,2022-12-07,CUST-5670,LED Bulb Pack,Home & Kitchen,West,Pune,4,12493.66,0.21,39479.97,9284.63,UPI,Delivered,6
ORD-100279,2023-02-28,2023-03-06,CUST-9409,Python Crash Course,Books,South,Coimbatore,2,800.85,0.3,1121.19,-129.02,UPI,Returned,6
ORD-100280,2023-09-18,2023-09-24,CUST-7168,Face Serum,Beauty,West,Pune,5,1976.38,0.28,7114.97,-758.34,Debit Card,Returned,6
ORD-100281,2022-07-29,2022-07-31,CUST-7131,Let Us C,Books,South,Kochi,5,370.93,0.29,1316.8,452.38,COD,Cancelled,2
ORD-100282,2023-10-28,2023-11-03,CUST-5895,Face Wash,Beauty,East,Patna,4,2083.8,0.02,8168.5,4026.29,Credit Card,Delivered,6
ORD-100283,2022-10-14,2022-10-16,CUST-5843,Leggings,Clothing,South,Chennai,5,4084.52,0.14,17563.44,-1526.66,Debit Card,Returned,2
ORD-100284,2023-04-01,2023-04-11,CUST-6873,The Alchemist,Books,West,Mumbai,5,623.72,0.29,2214.21,-222.46,COD,Returned,10
ORD-100285,2023-01-10,2023-01-17,CUST-4641,Blender,Home & Kitchen,South,Hyderabad,2,1448.32,0.26,2143.51,594.23,Debit Card,Delivered,7
ORD-100286,2024-08-21,2024-08-23,CUST-2166,Sports Shoes,Clothing,West,Ahmedabad,5,2045.91,0.1,9206.6,3352.77,Net Banking,Cancelled,2
ORD-100287,2022-10-09,2022-10-14,CUST-7704,Leggings,Clothing,North,Chandigarh,4,2789.24,0.02,10933.82,3986.4,COD,Delivered,5
ORD-100288,2023-10-04,2023-10-06,CUST-8406,Rich Dad Poor Dad,Books,East,Bhubaneswar,4,800.05,0.12,2816.18,1233.1,Debit Card,Delivered,2
ORD-100289,2024-05-29,2024-06-06,CUST-8821,Jeans,Clothing,South,Kochi,1,3989.49,0.05,3790.02,-347.6,Net Banking,Returned,8
ORD-100290,2022-02-06,2022-02-08,CUST-4707,iPhone 14,Electronics,South,Hyderabad,3,85555.11,0.26,189932.34,20795.62,Debit Card,Delivered,2
ORD-100291,2023-09-03,2023-09-09,CUST-9524,Blender,Home & Kitchen,North,Chandigarh,3,6641.71,0.06,18729.62,-1619.76,COD,Returned,6
ORD-100292,2024-04-06,2024-04-08,CUST-4675,Badminton Racket,Sports & Fitness,West,Pune,4,3557.78,0.13,12381.07,2399.98,Credit Card,Delivered,2
ORD-100293,2024-12-31,2025-01-02,CUST-1785,Men's T-Shirt,Clothing,South,Chennai,1,2021.98,0.13,1759.12,588.68,UPI,Cancelled,2
ORD-100294,2022-11-10,2022-11-15,CUST-5933,Face Serum,Beauty,North,Delhi,4,1307.65,0.04,5021.38,1810.17,Net Banking,Delivered,5
ORD-100295,2024-11-13,2024-11-16,CUST-2867,Sunscreen SPF50,Beauty,East,Ranchi,2,1855.34,0.15,3154.08,1503.71,UPI,Delivered,3
ORD-100296,2022-11-25,2022-11-27,CUST-9132,Wings of Fire,Books,South,Hyderabad,2,847.35,0.13,1474.39,509.49,Credit Card,Cancelled,2
ORD-100297,2024-10-08,2024-10-12,CUST-9383,Conditioner,Beauty,East,Bhubaneswar,1,106.94,0.32,72.72,33.84,UPI,Delivered,4
ORD-100298,2022-12-24,2022-12-26,CUST-6901,Sunscreen SPF50,Beauty,East,Bhubaneswar,3,1423.58,0.09,3886.37,1259.24,Debit Card,Delivered,2
ORD-100299,2024-01-03,2024-01-12,CUST-5395,Atomic Habits,Books,North,Delhi,2,107.71,0.23,165.87,50.97,UPI,Cancelled,9
ORD-100300,2024-09-06,2024-09-14,CUST-2852,Curtains,Home & Kitchen,South,Chennai,4,5328.95,0.1,19184.22,4588.87,Credit Card,Delivered,8
ORD-100301,2024-06-16,2024-06-20,CUST-7221,Face Serum,Beauty,South,Chennai,5,1305.48,0.17,5417.74,2261.42,Debit Card,Cancelled,4
ORD-100302,2022-05-10,2022-05-16,CUST-1202,Yoga Mat,Sports & Fitness,South,Kochi,1,9218.9,0.31,6361.04,1393.51,COD,Delivered,6
ORD-100303,2023-05-25,2023-06-03,CUST-7305,Face Wash,Beauty,South,Hyderabad,5,1604.39,0.03,7781.29,3377.92,Credit Card,Delivered,9
ORD-100304,2024-10-12,2024-10-16,CUST-9055,Cycling Helmet,Sports & Fitness,North,Delhi,2,6504.31,0.18,10667.07,2367.33,Debit Card,Delivered,4
ORD-100305,2023-04-27,2023-04-30,CUST-8277,Casual Sneakers,Clothing,East,Kolkata,5,2681.57,0.23,10324.04,-933.68,COD,Returned,3
ORD-100306,2024-04-06,2024-04-14,CUST-9996,Atomic Habits,Books,West,Surat,4,383.46,0.26,1135.04,321.04,UPI,Delivered,8
ORD-100307,2022-04-22,2022-04-27,CUST-6439,Logitech Mouse,Electronics,East,Ranchi,4,51046.6,0.33,136804.89,-4163.26,COD,Returned,5
ORD-100308,2022-01-05,2022-01-12,CUST-5783,Cycling Helmet,Sports & Fitness,West,Ahmedabad,1,7214.95,0.03,6998.5,1685.88,COD,Delivered,7
ORD-100309,2024-04-18,2024-04-21,CUST-4209,Badminton Racket,Sports & Fitness,North,Delhi,4,8988.4,0.05,34155.92,8425.77,Credit Card,Delivered,3
ORD-100310,2024-04-28,2024-04-30,CUST-3018,Realme Watch,Electronics,South,Kochi,2,74384.32,0.25,111576.48,9949.58,Net Banking,Cancelled,2
ORD-100311,2024-09-16,2024-09-26,CUST-3845,Zero to One,Books,South,Kochi,1,102.9,0.19,83.35,29.11,Credit Card,Delivered,10
ORD-100312,2023-05-24,2023-05-30,CUST-6617,Realme Watch,Electronics,East,Ranchi,4,79442.76,0.34,209728.89,-8051.3,Debit Card,Returned,6
ORD-100313,2023-10-05,2023-10-15,CUST-4291,Rich Dad Poor Dad,Books,South,Kochi,5,641.27,0.1,2885.72,1131.89,Credit Card,Delivered,10
ORD-100314,2023-10-23,2023-10-26,CUST-8870,Football,Sports & Fitness,East,Bhubaneswar,2,9816.09,0.18,16098.39,3934.95,COD,Delivered,3
ORD-100315,2022-04-19,2022-04-21,CUST-5374,Protein Powder,Sports & Fitness,East,Guwahati,5,8120.39,0.04,38977.87,8305.68,Credit Card,Delivered,2
ORD-100316,2024-01-05,2024-01-14,CUST-4675,Bedsheet Set,Home & Kitchen,South,Chennai,3,9038.61,0.07,25217.72,6471.15,COD,Delivered,9
ORD-100317,2023-10-03,2023-10-13,CUST-1212,Wings of Fire,Books,East,Kolkata,4,932.84,0.15,3171.66,1288.0,Debit Card,Delivered,10
ORD-100318,2023-02-07,2023-02-12,CUST-8353,Ethnic Dress,Clothing,West,Pune,3,4582.99,0.26,10174.24,3271.28,Credit Card,Delivered,5
ORD-100319,2023-06-26,2023-06-30,CUST-5178,Sunscreen SPF50,Beauty,South,Bangalore,1,2230.73,0.13,1940.74,761.03,UPI,Delivered,4
ORD-100320,2023-09-09,2023-09-18,CUST-6866,LED Bulb Pack,Home & Kitchen,South,Chennai,3,2166.4,0.21,5134.37,1451.23,UPI,Cancelled,9
ORD-100321,2024-04-06,2024-04-09,CUST-4624,Moisturizer,Beauty,South,Bangalore,5,1608.76,0.06,7561.17,3120.91,Credit Card,Delivered,3
ORD-100322,2022-01-19,2022-01-22,CUST-8301,Moisturizer,Beauty,East,Patna,5,950.37,0.19,3849.0,1902.92,Credit Card,Delivered,3
ORD-100323,2022-08-21,2022-08-29,CUST-9851,Face Wash,Beauty,South,Chennai,3,2078.4,0.13,5424.62,2486.2,Debit Card,Delivered,8
ORD-100324,2023-01-30,2023-02-06,CUST-2349,HP Printer,Electronics,East,Ranchi,4,72449.69,0.17,240532.97,23627.27,UPI,Cancelled,7
ORD-100325,2022-08-01,2022-08-06,CUST-8130,Leggings,Clothing,North,Delhi,2,1289.67,0.3,1805.54,549.59,UPI,Cancelled,5
ORD-100326,2023-05-31,2023-06-10,CUST-4729,Hair Oil,Beauty,North,Chandigarh,1,2177.92,0.03,2112.58,686.1,Debit Card,Delivered,10
ORD-100327,2022-01-13,2022-01-16,CUST-1745,The Alchemist,Books,West,Surat,1,488.72,0.14,420.3,125.64,UPI,Cancelled,3
ORD-100328,2024-06-15,2024-06-23,CUST-1504,Water Bottle,Home & Kitchen,North,Lucknow,3,10271.22,0.21,24342.79,-1661.61,Net Banking,Returned,8
ORD-100329,2023-09-03,2023-09-10,CUST-3316,Leggings,Clothing,South,Bangalore,5,3808.74,0.1,17139.33,5720.53,UPI,Delivered,7
ORD-100330,2023-12-06,2023-12-11,CUST-9397,iPhone 14,Electronics,West,Nagpur,1,49728.77,0.11,44258.61,-1592.22,Credit Card,Returned,5
ORD-100331,2022-04-22,2022-05-02,CUST-2198,Jeans,Clothing,South,Coimbatore,2,4222.32,0.04,8106.85,-824.31,Debit Card,Returned,10
ORD-100332,2022-09-20,2022-09-25,CUST-5671,Sunscreen SPF50,Beauty,East,Kolkata,5,671.51,0.17,2786.77,1043.79,COD,Delivered,5
ORD-100333,2022-11-09,2022-11-16,CUST-8017,Dell Laptop,Electronics,East,Guwahati,5,41106.49,0.23,158259.99,18561.68,Credit Card,Delivered,7
ORD-100334,2023-11-11,2023-11-20,CUST-8296,Boat Earbuds,Electronics,South,Bangalore,4,64384.72,0.1,231784.99,-7040.84,Debit Card,Returned,9
ORD-100335,2022-10-14,2022-10-24,CUST-5312,LED Bulb Pack,Home & Kitchen,North,Jaipur,1,8462.06,0.29,6008.06,1755.41,UPI,Delivered,10
ORD-100336,2023-03-12,2023-03-14,CUST-5269,Sunscreen SPF50,Beauty,North,Agra,5,1930.72,0.2,7722.88,3501.99,COD,Cancelled,2
ORD-100337,2024-08-09,2024-08-19,CUST-2483,Gym Gloves,Sports & Fitness,South,Hyderabad,5,4045.48,0.26,14968.28,3055.02,Net Banking,Cancelled,10
ORD-100338,2022-10-15,2022-10-24,CUST-3935,Water Bottle,Home & Kitchen,North,Jaipur,5,11053.17,0.24,42002.05,11794.47,COD,Delivered,9
ORD-100339,2023-04-25,2023-04-27,CUST-9485,Resistance Bands,Sports & Fitness,West,Ahmedabad,4,595.11,0.08,2190.0,441.14,Debit Card,Delivered,2
